RESERVOIR node 0 GRESSE
reservoir_init_fr= 0.80000  masl=741.810
Filling at HRW [Mm3] = 168.04000
Filling at LRW [Mm3] = 106.60000
Active reservoir capacity [Mm3] = 61.44000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 10 10 0 2.4900 137.7100 0.0000 0.0000 150.9672 746.5901 0.7221 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 11 0 2.4000 174.3200 0.0000 0.0000 150.9153 746.5827 0.7213 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 12 0 2.0400 199.9900 0.0000 0.0000 150.8324 746.5709 0.7199 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 13 0 1.8400 233.6000 0.0000 0.0000 150.7322 746.5566 0.7183 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 14 0 1.6100 217.2400 0.0000 0.0000 150.6121 746.5395 0.7163 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 15 0 2.6200 154.6600 0.0000 0.0000 150.5792 746.5348 0.7158 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 16 0 3.1000 113.2100 0.0000 0.0000 150.5879 746.5360 0.7159 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 17 0 2.9300 146.2200 0.0000 0.0000 150.5818 746.5352 0.7159 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 18 0 2.7600 163.8200 0.0000 0.0000 150.5611 746.5322 0.7155 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 19 0 2.3800 159.7000 0.0000 0.0000 150.5075 746.5246 0.7146 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
2022 10 20 0 1.9500 142.1100 0.0000 0.0000 150.4168 746.5117 0.7132 0.0000 3.0000 0.0000 0.0000 0.0000 3.0000 
