RESERVOIR node 0 TOPPSY
reservoir_init_fr= 0.90000  masl=642.792
Filling at HRW [Mm3] = 395.17000
Filling at LRW [Mm3] = 268.53000
Active reservoir capacity [Mm3] = 126.64000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 10 10 0 3.3700 137.7100 0.0000 0.0000 379.0785 646.1959 0.8729 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 11 0 3.2800 174.3200 0.0000 0.0000 379.1070 646.2026 0.8732 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 12 0 2.7700 199.9900 0.0000 0.0000 379.0915 646.1989 0.8730 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 13 0 2.5500 233.6000 0.0000 0.0000 379.0569 646.1908 0.8728 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 14 0 2.2600 217.2400 0.0000 0.0000 378.9973 646.1767 0.8723 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 15 0 3.9400 154.6600 0.0000 0.0000 379.0828 646.1969 0.8730 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 16 0 4.7500 113.2100 0.0000 0.0000 379.2384 646.2337 0.8742 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 17 0 4.5000 146.2200 0.0000 0.0000 379.3723 646.2653 0.8753 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 18 0 4.2600 163.8200 0.0000 0.0000 379.4855 646.2921 0.8761 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 19 0 3.6700 159.7000 0.0000 0.0000 379.5477 646.3068 0.8766 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 20 0 3.0000 142.1100 0.0000 0.0000 379.5520 646.3078 0.8767 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 21 0 2.5200 157.4800 0.0000 0.0000 379.5148 646.2990 0.8764 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 22 0 2.2200 142.0700 0.0000 0.0000 379.4518 646.2841 0.8759 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 23 0 2.8100 99.6700 0.0000 0.0000 379.4397 646.2812 0.8758 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 24 0 3.3600 85.2000 0.0000 0.0000 379.4751 646.2896 0.8761 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 25 0 3.3100 110.5100 0.0000 0.0000 379.5062 646.2970 0.8763 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 26 0 5.1600 121.4900 0.0000 0.0000 379.6971 646.3421 0.8778 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 27 0 3.5900 117.6600 0.0000 0.0000 379.7524 646.3552 0.8783 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 28 0 2.9100 103.2200 0.0000 0.0000 379.7490 646.3544 0.8782 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 29 0 3.2900 101.6200 0.0000 0.0000 379.7784 646.3613 0.8785 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 30 0 2.9400 117.9300 0.0000 0.0000 379.7775 646.3611 0.8785 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 10 31 0 2.2000 144.1300 0.0000 0.0000 379.7127 646.3458 0.8779 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 1 0 2.3300 72.4900 0.0000 0.0000 379.6591 646.3331 0.8775 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 2 0 3.9600 71.1700 0.0000 0.0000 379.7464 646.3538 0.8782 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 3 0 7.7600 86.5000 0.0000 0.0000 380.1620 646.4520 0.8815 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 4 0 8.8200 72.6700 0.0000 0.0000 380.6691 646.5719 0.8855 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 5 0 8.0900 47.6500 0.0000 0.0000 381.1132 646.6769 0.8890 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 6 0 6.0700 35.7500 0.0000 0.0000 381.3828 646.7406 0.8911 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 7 0 8.1700 43.8300 0.0000 0.0000 381.8338 646.8472 0.8947 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 8 0 7.0600 51.0900 0.0000 0.0000 382.1889 646.9312 0.8975 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 9 0 8.4200 42.5700 0.0000 0.0000 382.6615 647.0429 0.9012 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 10 0 6.4700 27.4000 0.0000 0.0000 382.9656 647.1148 0.9036 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 11 0 5.2000 2.0000 0.0000 0.0000 383.1600 647.1608 0.9052 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 12 0 4.2000 2.3700 0.0000 0.0000 383.2680 647.1863 0.9060 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 13 0 3.4700 29.9300 0.0000 0.0000 383.3130 647.1969 0.9064 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 14 0 3.0100 53.6800 0.0000 0.0000 383.3182 647.1981 0.9064 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 15 0 3.1400 53.7500 0.0000 0.0000 383.3346 647.2020 0.9065 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 16 0 3.9700 27.6900 0.0000 0.0000 383.4227 647.2229 0.9072 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 17 0 5.5800 48.9100 0.0000 0.0000 383.6499 647.2766 0.9090 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 18 0 3.3000 113.7000 0.0000 0.0000 383.6802 647.2837 0.9093 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 19 0 2.3200 167.1000 0.0000 0.0000 383.6257 647.2709 0.9088 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 20 0 2.2300 162.8400 0.0000 0.0000 383.5635 647.2562 0.9084 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 21 0 1.7300 209.5500 0.0000 0.0000 383.4581 647.2312 0.9075 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 22 0 1.5000 174.4300 0.0000 0.0000 383.3328 647.2016 0.9065 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 23 0 1.6500 149.8400 0.0000 0.0000 383.2205 647.1751 0.9056 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 24 0 2.0000 172.1800 0.0000 0.0000 383.1384 647.1557 0.9050 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 25 0 3.7200 200.3300 0.0000 0.0000 383.2050 647.1714 0.9055 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 26 0 5.1600 196.0200 0.0000 0.0000 383.3959 647.2165 0.9070 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 27 0 5.4000 146.0400 0.0000 0.0000 383.6076 647.2666 0.9087 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 28 0 8.0300 195.3000 0.0000 0.0000 384.0465 647.3703 0.9122 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 29 0 5.4600 362.5600 0.0000 0.0000 384.2634 647.4216 0.9139 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 11 30 0 3.6200 364.6000 0.0000 0.0000 384.3213 647.4353 0.9143 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 1 0 2.7200 349.6500 0.0000 0.0000 384.3014 647.4306 0.9142 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 2 0 2.2400 324.9900 0.0000 0.0000 384.2400 647.4161 0.9137 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 3 0 1.9100 268.8200 0.0000 0.0000 384.1502 647.3948 0.9130 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 4 0 1.7000 271.5000 0.0000 0.0000 384.0422 647.3693 0.9121 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 5 0 1.5400 290.7800 0.0000 0.0000 383.9204 647.3405 0.9112 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 6 0 1.5300 346.8000 0.0000 0.0000 383.7977 647.3115 0.9102 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 7 0 1.4900 334.1100 0.0000 0.0000 383.6715 647.2817 0.9092 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 8 0 1.6000 399.0300 0.0000 0.0000 383.5549 647.2541 0.9083 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 9 0 1.7300 418.6900 0.0000 0.0000 383.4495 647.2292 0.9075 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 10 0 1.7200 362.9800 0.0000 0.0000 383.3432 647.2041 0.9066 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 11 0 1.8500 338.6100 0.0000 0.0000 383.2482 647.1816 0.9059 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 12 0 1.8700 446.1100 0.0000 0.0000 383.1549 647.1595 0.9051 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 13 0 1.7800 458.6300 0.0000 0.0000 383.0538 647.1356 0.9043 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 14 0 1.7000 451.4100 0.0000 0.0000 382.9458 647.1101 0.9035 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 15 0 1.5500 396.6100 0.0000 0.0000 382.8248 647.0815 0.9025 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 16 0 1.4000 413.8400 0.0000 0.0000 382.6909 647.0499 0.9015 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 17 0 1.3500 254.6500 0.0000 0.0000 382.5527 647.0172 0.9004 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 18 0 1.3600 206.4000 0.0000 0.0000 382.4153 646.9847 0.8993 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 19 0 1.3600 211.4800 0.0000 0.0000 382.2779 646.9522 0.8982 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 20 0 1.4500 205.2500 0.0000 0.0000 382.1483 646.9216 0.8972 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 21 0 1.7600 223.3000 0.0000 0.0000 382.0455 646.8973 0.8964 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 22 0 1.7500 201.9700 0.0000 0.0000 381.9418 646.8728 0.8955 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 23 0 1.4000 193.2900 0.0000 0.0000 381.8079 646.8411 0.8945 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 24 0 1.0900 142.3700 0.0000 0.0000 381.6472 646.8031 0.8932 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 25 0 0.9800 129.4400 0.0000 0.0000 381.4770 646.7629 0.8919 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 26 0 1.8300 111.7200 0.0000 0.0000 381.3802 646.7400 0.8911 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 27 0 1.7500 141.3500 0.0000 0.0000 381.2765 646.7155 0.8903 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 28 0 1.3800 122.1300 0.0000 0.0000 381.1409 646.6834 0.8892 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 29 0 1.2800 96.2800 0.0000 0.0000 380.9966 646.6493 0.8881 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 30 0 1.2000 100.4100 0.0000 0.0000 380.8454 646.6136 0.8869 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2022 12 31 0 1.8000 116.2200 0.0000 0.0000 380.7460 646.5901 0.8861 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 1 0 1.4300 112.5700 0.0000 0.0000 380.6147 646.5590 0.8851 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 2 0 1.2200 149.2600 0.0000 0.0000 380.4652 646.5237 0.8839 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 3 0 1.0900 154.5400 0.0000 0.0000 380.3045 646.4857 0.8826 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 4 0 1.0200 114.6400 0.0000 0.0000 380.1378 646.4463 0.8813 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 5 0 1.1400 144.1600 0.0000 0.0000 379.9814 646.4093 0.8801 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 6 0 1.0400 126.0400 0.0000 0.0000 379.8164 646.3703 0.8788 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 7 0 1.1100 102.5400 0.0000 0.0000 379.6574 646.3327 0.8775 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 8 0 3.0300 75.8000 0.0000 0.0000 379.6643 646.3344 0.8776 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 9 0 4.6800 133.2800 0.0000 0.0000 379.8138 646.3697 0.8787 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 10 0 3.3700 130.4400 0.0000 0.0000 379.8501 646.3783 0.8790 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 11 0 2.7300 96.6800 0.0000 0.0000 379.8311 646.3738 0.8789 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 12 0 2.3300 89.9500 0.0000 0.0000 379.7775 646.3611 0.8785 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 13 0 1.9700 82.8000 0.0000 0.0000 379.6928 646.3411 0.8778 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 14 0 1.6800 94.7100 0.0000 0.0000 379.5831 646.3152 0.8769 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 15 0 1.5900 70.7800 0.0000 0.0000 379.4656 646.2874 0.8760 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 16 0 1.5500 139.7600 0.0000 0.0000 379.3446 646.2588 0.8750 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 17 0 1.4600 134.1900 0.0000 0.0000 379.2159 646.2283 0.8740 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 18 0 1.4800 138.3800 0.0000 0.0000 379.0889 646.1983 0.8730 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 19 0 1.2700 148.5600 0.0000 0.0000 378.9437 646.1640 0.8719 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 20 0 1.2000 162.5000 0.0000 0.0000 378.7925 646.1283 0.8707 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 21 0 1.1300 150.1900 0.0000 0.0000 378.6353 646.0911 0.8694 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 22 0 1.0900 151.8000 0.0000 0.0000 378.4746 646.0531 0.8682 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 23 0 1.1800 197.7300 0.0000 0.0000 378.3216 646.0169 0.8670 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 24 0 1.0800 184.5400 0.0000 0.0000 378.1601 645.9787 0.8657 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 25 0 1.1300 137.5700 0.0000 0.0000 378.0028 645.9416 0.8644 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 26 0 1.3300 132.3800 0.0000 0.0000 377.8629 645.9085 0.8633 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 27 0 1.2600 154.0500 0.0000 0.0000 377.7168 645.8740 0.8622 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 28 0 1.1600 116.8100 0.0000 0.0000 377.5622 645.8374 0.8610 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 29 0 1.0800 102.3700 0.0000 0.0000 377.4006 645.7992 0.8597 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
2023 1 30 0 1.2100 90.0000 0.0000 0.0000 377.2503 645.7637 0.8585 0.0000 2.9500 0.0000 0.0000 0.0000 2.9500 
