Date_NodeID	0
20230815	3.48
20230816	4.62
20230817	3.82
20230818	3.19
20230819	3.05
20230820	5.80
20230821	4.48
20230822	3.63
20230823	3.08
20230824	2.62
20230825	3.47
20230826	5.50
20230827	5.84
20230828	4.55
20230829	3.69
20230830	3.12
20230831	2.78
