Date_NodeID	0
20220901	0.22
20220902	0.20
20220903	0.18
20220904	0.21
20220905	0.23
20220906	0.27
20220907	0.27
20220908	0.24
20220909	0.22
20220910	0.23
20220911	0.26
20220912	0.43
20220913	1.30
20220914	0.89
20220915	0.73
20220916	0.59
20220917	0.48
20220918	0.39
20220919	0.33
20220920	0.29
20220921	0.27
20220922	0.25
20220923	0.26
20220924	0.27
20220925	1.04
20220926	1.80
20220927	2.41
20220928	3.73
20220929	2.53
20220930	1.90
20221001	3.76
20221002	4.19
20221003	3.51
20221004	3.26
20221005	5.92
20221006	8.55
20221007	4.02
20221008	3.63
20221009	2.87
20221010	2.49
20221011	2.40
20221012	2.04
20221013	1.84
20221014	1.61
20221015	2.62
20221016	3.10
20221017	2.93
20221018	2.76
20221019	2.38
20221020	1.95
20221021	1.66
20221022	1.52
20221023	2.68
20221024	3.46
20221025	2.78
20221026	5.92
20221027	3.57
20221028	2.73
20221029	3.20
20221030	2.91
20221031	1.92
20221101	1.96
20221102	3.23
20221103	6.38
20221104	6.39
20221105	5.51
20221106	4.10
20221107	5.34
20221108	4.59
20221109	5.42
20221110	4.17
20221111	3.36
20221112	2.73
20221113	2.30
20221114	2.13
20221115	2.65
20221116	3.74
20221117	6.54
20221118	3.37
20221119	2.11
20221120	2.17
20221121	1.55
20221122	1.31
20221123	1.56
20221124	1.71
20221125	2.66
20221126	3.76
20221127	4.11
20221128	5.38
20221129	3.64
20221130	2.46
20221201	1.87
20221202	1.56
20221203	1.32
20221204	1.20
20221205	1.11
20221206	1.10
20221207	1.07
20221208	1.13
20221209	1.22
20221210	1.22
20221211	1.30
20221212	1.31
20221213	1.25
20221214	1.18
20221215	1.09
20221216	1.01
20221217	0.97
20221218	0.99
20221219	1.05
20221220	1.24
20221221	1.92
20221222	1.96
20221223	1.49
20221224	1.09
20221225	0.92
20221226	1.72
20221227	1.47
20221228	1.09
20221229	1.06
20221230	0.98
20221231	1.33
20230101	1.07
20230102	0.93
20230103	0.83
20230104	0.78
20230105	0.99
20230106	0.86
20230107	0.89
20230108	2.02
20230109	3.02
20230110	2.20
20230111	1.80
20230112	1.55
20230113	1.31
20230114	1.13
20230115	1.06
20230116	1.03
20230117	0.97
20230118	0.98
20230119	0.85
20230120	0.82
20230121	0.77
20230122	0.76
20230123	0.85
20230124	0.77
20230125	0.79
20230126	0.90
20230127	0.86
20230128	0.79
20230129	0.74
20230130	0.83
20230131	0.79
20230201	0.73
20230202	0.86
20230203	0.74
20230204	0.62
20230205	0.58
20230206	0.54
20230207	0.51
20230208	0.49
20230209	0.56
20230210	0.60
20230211	0.64
20230212	0.68
20230213	0.68
20230214	0.67
20230215	0.57
20230216	0.52
20230217	0.62
20230218	0.67
20230219	0.71
20230220	0.76
20230221	0.81
20230222	0.71
20230223	0.74
20230224	0.74
20230225	0.88
20230226	1.16
20230227	1.30
20230228	1.11
20230301	0.99
20230302	0.90
20230303	0.81
20230304	0.78
20230305	0.80
20230306	0.63
20230307	0.48
20230308	0.49
20230309	0.43
20230310	0.39
20230311	0.36
20230312	0.39
20230313	0.39
20230314	0.39
20230315	0.36
20230316	0.34
20230317	0.37
20230318	0.45
20230319	0.44
20230320	0.49
20230321	0.50
20230322	0.50
20230323	0.57
20230324	0.73
20230325	0.89
20230326	0.94
20230327	0.98
20230328	0.99
20230329	0.82
20230330	0.77
20230331	1.43
20230401	3.59
20230402	3.34
20230403	2.24
20230404	1.44
20230405	1.20
20230406	1.06
20230407	0.90
20230408	0.80
20230409	0.75
20230410	0.78
20230411	2.37
20230412	2.12
20230413	2.11
20230414	2.44
20230415	2.35
20230416	2.35
20230417	2.49
20230418	2.66
20230419	2.83
20230420	3.18
20230421	3.68
20230422	4.20
20230423	5.21
20230424	5.22
20230425	4.72
