Date_NodeID	0
20220901	0.227172
20220902	0.201209
20220903	0.181737
20220904	0.207700
20220905	0.246643
20220906	0.298568
20220907	0.305059
20220908	0.272606
20220909	0.246643
20220910	0.259625
20220911	0.311550
20220912	0.454343
20220913	1.233217
20220914	0.876233
20220915	0.726949
20220916	0.597137
20220917	0.493287
20220918	0.395928
20220919	0.331021
20220920	0.292078
20220921	0.266115
20220922	0.253134
20220923	0.253134
20220924	0.266115
20220925	1.350048
20220926	2.213300
20220927	2.758511
20220928	3.771047
20220929	2.518359
20220930	1.895260
20221001	3.582819
20221002	4.283806
20221003	3.764557
20221004	3.680179
20221005	7.477188
20221006	10.975630
20221007	4.426599
20221008	3.751575
20221009	2.959720
20221010	2.550812
20221011	2.427490
20221012	2.083487
20221013	1.849825
20221014	1.603182
20221015	2.472924
20221016	2.875342
20221017	2.700096
20221018	2.531340
20221019	2.187337
20221020	1.791410
20221021	1.551257
20221022	1.473370
20221023	3.193382
20221024	4.277315
20221025	3.096023
20221026	7.626472
20221027	4.335731
20221028	3.219345
20221029	3.855425
20221030	3.517913
20221031	2.187337
20221101	2.187337
20221102	3.524404
20221103	7.009864
20221104	6.445181
20221105	5.296342
20221106	3.913841
20221107	4.939358
20221108	4.244862
20221109	4.939358
20221110	3.816482
20221111	3.083042
20221112	2.524849
20221113	2.161375
20221114	2.109450
20221115	2.953230
20221116	4.439581
20221117	8.496215
20221118	4.147503
20221119	2.446962
20221120	2.615718
20221121	1.791410
20221122	1.492841
20221123	1.849825
20221124	1.927713
20221125	2.654661
20221126	3.816482
20221127	4.290296
20221128	5.082151
20221129	3.440026
20221130	2.349603
20221201	1.804391
20221202	1.525294
20221203	1.285142
20221204	1.181292
20221205	1.103405
20221206	1.096914
20221207	1.070951
20221208	1.129367
20221209	1.213745
20221210	1.213745
20221211	1.285142
20221212	1.291632
20221213	1.233217
20221214	1.161820
20221215	1.077442
20221216	1.019027
20221217	0.980083
20221218	1.006045
20221219	1.096914
20221220	1.382501
20221221	2.433981
20221222	2.511868
20221223	1.862806
20221224	1.330576
20221225	1.090423
20221226	2.038053
20221227	1.629144
20221228	1.174801
20221229	1.168311
20221230	1.070951
20221231	1.356538
20230101	1.109895
20230102	0.967102
20230103	0.876233
20230104	0.811327
20230105	1.116386
20230106	0.947630
20230107	0.960611
20230108	1.901750
20230109	2.765002
20230110	2.038053
20230111	1.687560
20230112	1.453898
20230113	1.239707
20230114	1.064461
20230115	1.006045
20230116	0.973592
20230117	0.915177
20230118	0.921667
20230119	0.811327
20230120	0.785364
20230121	0.739930
20230122	0.739930
20230123	0.850271
20230124	0.765893
20230125	0.765893
20230126	0.863252
20230127	0.817817
20230128	0.752911
20230129	0.707477
20230130	0.791855
20230131	0.765893
20230201	0.713968
20230202	0.817817
20230203	0.707477
20230204	0.597137
20230205	0.558193
20230206	0.519249
20230207	0.480305
20230208	0.460834
20230209	0.525740
20230210	0.558193
20230211	0.597137
20230212	0.629590
20230213	0.629590
20230214	0.623099
20230215	0.532230
20230216	0.493287
20230217	0.577665
20230218	0.629590
20230219	0.668533
20230220	0.713968
20230221	0.752911
20230222	0.668533
20230223	0.713968
20230224	0.752911
20230225	0.921667
20230226	1.311104
20230227	1.544766
20230228	1.298123
20230301	1.129367
20230302	1.006045
20230303	0.915177
20230304	0.876233
20230305	0.876233
20230306	0.700986
20230307	0.558193
20230308	0.545212
20230309	0.486796
20230310	0.434871
20230311	0.408909
20230312	0.441362
20230313	0.434871
20230314	0.421890
20230315	0.395928
20230316	0.369965
20230317	0.395928
20230318	0.473815
20230319	0.447852
20230320	0.486796
20230321	0.493287
20230322	0.499777
20230323	0.558193
20230324	0.694496
20230325	0.850271
20230326	0.915177
20230327	0.967102
20230328	1.019027
20230329	0.908686
20230330	0.869742
20230331	1.804391
20230401	4.816036
20230402	4.446071
20230403	2.907795
20230404	1.843335
20230405	1.492841
20230406	1.324085
20230407	1.096914
20230408	0.960611
20230409	0.863252
20230410	0.882724
20230411	2.265225
20230412	2.012091
20230413	2.012091
20230414	2.284696
20230415	2.193828
20230416	2.193828
20230417	2.317149
20230418	2.485905
20230419	2.674133
20230420	3.076551
20230421	3.667197
20230422	4.257843
20230423	5.069170
20230424	4.997773
20230425	4.491505
20230426	3.861916
20230427	3.219345
20230428	2.836399
20230429	2.641680
20230430	2.498887
20230501	2.440471
20230502	2.550812
20230503	2.693605
20230504	2.752021
20230505	2.648171
20230506	2.446962
20230507	2.265225
20230508	2.401527
20230509	3.206364
20230510	5.393701
20230511	6.458162
20230512	8.204137
20230513	8.892142
20230514	8.814255
20230515	10.547249
20230516	13.065608
20230517	10.372003
20230518	7.860135
20230519	6.763221
20230520	6.626918
20230521	6.218009
20230522	5.951894
20230523	7.314923
20230524	7.704360
20230525	7.133186
20230526	7.399301
20230527	6.704805
20230528	5.315814
20230529	3.861916
20230530	3.186892
20230531	2.739039
20230601	2.395037
20230602	1.979638
20230603	1.655107
20230604	1.479860
20230605	1.311104
20230606	1.129367
20230607	0.967102
20230608	0.830799
20230609	0.707477
20230610	0.597137
20230611	0.506268
20230612	0.441362
20230613	0.389437
20230614	0.331021
20230615	0.298568
20230616	0.279096
20230617	0.253134
20230618	0.240153
20230619	0.246643
20230620	0.272606
20230621	0.408909
20230622	1.272161
20230623	0.928158
20230624	0.649061
20230625	0.467324
20230626	0.376456
20230627	0.350493
20230628	0.356984
20230629	0.337512
20230630	0.337512
20230701	0.298568
20230702	0.298568
20230703	0.298568
20230704	0.363474
20230705	0.356984
20230706	0.415399
20230707	0.577665
20230708	1.006045
20230709	1.077442
20230710	0.947630
20230711	0.850271
20230712	0.999555
20230713	0.843780
20230714	0.688005
20230715	0.798346
20230716	1.518804
20230717	2.154884
20230718	1.843335
20230719	1.421445
20230720	1.168311
20230721	0.986573
20230722	0.863252
20230723	0.837289
20230724	0.739930
20230725	0.629590
20230726	0.571174
20230727	0.512759
20230728	0.467324
20230729	0.447852
20230730	0.551702
20230731	1.239707
20230801	0.941139
20230802	0.623099
20230803	0.480305
20230804	0.408909
20230805	0.389437
20230806	0.350493
20230807	0.311550
20230808	0.668533
20230809	1.012536
20230810	0.960611
20230811	1.161820
20230812	0.863252
20230813	0.662043
20230814	0.584155
20230815	1.148839
20230816	1.369520
20230817	1.122876
20230818	0.921667
20230819	0.843780
20230820	1.408463
20230821	1.090423
20230822	0.882724
20230823	0.752911
20230824	0.642571
20230825	0.824308
20230826	1.252689
20230827	1.317595
20230828	1.032008
20230829	0.843780
20230830	0.713968
20230831	0.636080
