RESERVOIR node 0 KROKNESVATN
reservoir_init_fr= 0.66000  masl=410.462
Filling at HRW [Mm3] = 218.57000
Filling at LRW [Mm3] = 19.30000
Active reservoir capacity [Mm3] = 199.27000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 10 10 0 7.4100 137.7100 0.0000 0.0000 147.2516 406.2537 0.6421 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 11 0 7.3200 174.3200 0.0000 0.0000 147.4607 406.3391 0.6432 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 12 0 6.1200 199.9900 0.0000 0.0000 147.5661 406.3821 0.6437 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 13 0 5.7400 233.6000 0.0000 0.0000 147.6387 406.4117 0.6440 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 14 0 5.1400 217.2400 0.0000 0.0000 147.6594 406.4202 0.6441 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 15 0 9.4700 154.6600 0.0000 0.0000 148.0543 406.5813 0.6461 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 16 0 11.5600 113.2100 0.0000 0.0000 148.6297 406.8162 0.6490 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 17 0 11.0000 146.2200 0.0000 0.0000 149.1567 407.0313 0.6517 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 18 0 10.4500 163.8200 0.0000 0.0000 149.6362 407.2270 0.6541 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 19 0 9.0000 159.7000 0.0000 0.0000 149.9905 407.3716 0.6558 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 20 0 7.3400 142.1100 0.0000 0.0000 150.2013 407.4577 0.6569 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 21 0 6.1000 157.4800 0.0000 0.0000 150.3050 407.5000 0.6574 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 22 0 5.2100 142.0700 0.0000 0.0000 150.3318 407.5109 0.6576 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 23 0 4.5600 99.6700 0.0000 0.0000 150.3024 407.4989 0.6574 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 24 0 4.7600 85.2000 0.0000 0.0000 150.2903 407.4940 0.6574 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 25 0 6.4100 110.5100 0.0000 0.0000 150.4208 407.5472 0.6580 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 26 0 5.7200 121.4900 0.0000 0.0000 150.4916 407.5762 0.6584 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 27 0 5.4500 117.6600 0.0000 0.0000 150.5391 407.5956 0.6586 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 28 0 4.8700 103.2200 0.0000 0.0000 150.5365 407.5945 0.6586 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 29 0 5.1800 101.6200 0.0000 0.0000 150.5607 407.6044 0.6587 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 30 0 4.5200 117.9300 0.0000 0.0000 150.5279 407.5910 0.6585 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 10 31 0 4.0600 144.1300 0.0000 0.0000 150.4553 407.5614 0.6582 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 1 0 4.5000 72.4900 0.0000 0.0000 150.4208 407.5472 0.6580 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 2 0 7.9100 71.1700 0.0000 0.0000 150.6808 407.6534 0.6593 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 3 0 15.3900 86.5000 0.0000 0.0000 151.5872 408.0233 0.6639 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 4 0 19.8000 72.6700 0.0000 0.0000 152.8745 408.5488 0.6703 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 5 0 19.1200 47.6500 0.0000 0.0000 154.1031 409.0503 0.6765 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 6 0 14.4100 35.7500 0.0000 0.0000 154.9248 409.3856 0.6806 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 7 0 19.9200 43.8300 0.0000 0.0000 156.2225 409.9153 0.6871 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 8 0 17.2300 51.0900 0.0000 0.0000 157.2878 410.3501 0.6925 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 9 0 20.7600 42.5700 0.0000 0.0000 158.6581 410.9094 0.6993 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 10 0 15.9200 27.4000 0.0000 0.0000 159.6103 411.2981 0.7041 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 11 0 12.7600 2.0000 0.0000 0.0000 160.2894 411.5753 0.7075 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 12 0 10.2600 2.3700 0.0000 0.0000 160.7525 411.7643 0.7099 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 13 0 8.3600 29.9300 0.0000 0.0000 161.0514 411.8863 0.7114 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 14 0 6.8900 53.6800 0.0000 0.0000 161.2234 411.9565 0.7122 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 15 0 6.0500 53.7500 0.0000 0.0000 161.3227 411.9970 0.7127 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 16 0 6.5500 27.6900 0.0000 0.0000 161.4653 412.0552 0.7134 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 17 0 5.7900 48.9100 0.0000 0.0000 161.5422 412.0866 0.7138 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 18 0 4.7700 113.7000 0.0000 0.0000 161.5309 412.0820 0.7138 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 19 0 4.0600 167.1000 0.0000 0.0000 161.4584 412.0524 0.7134 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 20 0 3.5100 162.8400 0.0000 0.0000 161.3383 412.0034 0.7128 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 21 0 3.0800 209.5500 0.0000 0.0000 161.1810 411.9392 0.7120 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 22 0 2.7600 174.4300 0.0000 0.0000 160.9961 411.8637 0.7111 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 23 0 2.7100 149.8400 0.0000 0.0000 160.8069 411.7865 0.7101 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 24 0 3.7700 172.1800 0.0000 0.0000 160.7093 411.7466 0.7096 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 25 0 8.4400 200.3300 0.0000 0.0000 161.0151 411.8715 0.7112 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 26 0 11.5300 196.0200 0.0000 0.0000 161.5880 412.1053 0.7140 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 27 0 11.5900 146.0400 0.0000 0.0000 162.1660 412.3412 0.7169 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 28 0 19.2200 195.3000 0.0000 0.0000 163.4032 412.8462 0.7232 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 29 0 13.0800 362.5600 0.0000 0.0000 164.1100 413.1248 0.7267 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 11 30 0 8.5700 364.6000 0.0000 0.0000 164.4271 413.2446 0.7283 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 1 0 6.3800 349.6500 0.0000 0.0000 164.5549 413.2930 0.7289 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 2 0 5.2000 324.9900 0.0000 0.0000 164.5809 413.3028 0.7291 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 3 0 4.4600 268.8200 0.0000 0.0000 164.5428 413.2884 0.7289 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 4 0 3.9000 271.5000 0.0000 0.0000 164.4564 413.2557 0.7284 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 5 0 3.4900 290.7800 0.0000 0.0000 164.3346 413.2097 0.7278 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 6 0 3.4700 346.8000 0.0000 0.0000 164.2111 413.1630 0.7272 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 7 0 3.3800 334.1100 0.0000 0.0000 164.0797 413.1133 0.7266 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
2022 12 8 0 3.6400 399.0300 0.0000 0.0000 163.9709 413.0779 0.7260 0.0000 4.9000 0.0000 0.0000 0.0000 4.9000 
