RESERVOIR node 0 SYN_RHO1P25_R4
reservoir_init_fr= 0.70000  masl=757.007
Filling at HRW [Mm3] = 40.00000
Filling at LRW [Mm3] = 4.00000
Active reservoir capacity [Mm3] = 36.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 11 17 0 18.7841 48.9100 0.0000 0.0000 48.9269 757.4463 1.2480 0.0000 2.0000 0.0000 4.6650 0.0000 6.6650 
2022 11 18 0 9.1696 113.7000 0.0000 0.0000 49.1340 757.4567 1.2537 0.0000 2.0000 0.0000 4.7732 0.0000 6.7732 
2022 11 19 0 5.4099 167.1000 0.0000 0.0000 49.0213 757.4511 1.2506 0.0000 2.0000 0.0000 4.7143 0.0000 6.7143 
2022 11 20 0 5.7830 162.8400 0.0000 0.0000 48.9443 757.4472 1.2485 0.0000 2.0000 0.0000 4.6741 0.0000 6.6741 
2022 11 21 0 3.9606 209.5500 0.0000 0.0000 48.7200 757.4360 1.2422 0.0000 2.0000 0.0000 4.5568 0.0000 6.5568 
2022 11 22 0 3.3005 174.4300 0.0000 0.0000 48.4508 757.4225 1.2347 0.0000 2.0000 0.0000 4.4162 0.0000 6.4162 
2022 11 23 0 4.0897 149.8400 0.0000 0.0000 48.2585 757.4129 1.2294 0.0000 2.0000 0.0000 4.3157 0.0000 6.3157 
2022 11 24 0 4.2619 172.1800 0.0000 0.0000 48.0887 757.4044 1.2247 0.0000 2.0000 0.0000 4.2269 0.0000 6.2269 
2022 11 25 0 5.8691 200.3300 0.0000 0.0000 48.0591 757.4030 1.2239 0.0000 2.0000 0.0000 4.2115 0.0000 6.2115 
2022 11 26 0 8.4378 196.0200 0.0000 0.0000 48.2431 757.4122 1.2290 0.0000 2.0000 0.0000 4.3077 0.0000 6.3077 
2022 11 27 0 9.4853 146.0400 0.0000 0.0000 48.5058 757.4253 1.2363 0.0000 2.0000 0.0000 4.4449 0.0000 6.4449 
2022 11 28 0 11.2360 195.3000 0.0000 0.0000 48.9019 757.4451 1.2473 0.0000 2.0000 0.0000 4.6519 0.0000 6.6519 
2022 11 29 0 7.6055 362.5600 0.0000 0.0000 48.9807 757.4490 1.2495 0.0000 2.0000 0.0000 4.6931 0.0000 6.6931 
2022 11 30 0 5.1947 364.6000 0.0000 0.0000 48.8568 757.4428 1.2460 0.0000 2.0000 0.0000 4.6284 0.0000 6.6284 
2022 12 1 0 3.9893 349.6500 0.0000 0.0000 48.6387 757.4319 1.2400 0.0000 2.0000 0.0000 4.5144 0.0000 6.5144 
2022 12 2 0 3.3722 324.9900 0.0000 0.0000 48.3789 757.4189 1.2327 0.0000 2.0000 0.0000 4.3786 0.0000 6.3786 
2022 12 3 0 2.8413 268.8200 0.0000 0.0000 48.0865 757.4043 1.2246 0.0000 2.0000 0.0000 4.2258 0.0000 6.2258 
2022 12 4 0 2.6117 271.5000 0.0000 0.0000 47.7877 757.3894 1.2163 0.0000 2.0000 0.0000 4.0697 0.0000 6.0697 
2022 12 5 0 2.4395 290.7800 0.0000 0.0000 47.4876 757.3744 1.2080 0.0000 2.0000 0.0000 3.9129 0.0000 5.9129 
