CHANNEL node 2 VANAROSEN
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 11 7 0 2.7238 0.03902198 2.6823 0.0000 
2022 11 8 0 2.9151 0.04182321 2.8827 0.0000 
2022 11 9 0 3.1486 0.04515371 3.1101 0.0000 
2022 11 10 0 3.2903 0.04726597 3.2659 0.0000 
2022 11 11 0 3.3726 0.04849807 3.3583 0.0000 
2022 11 12 0 3.4106 0.04908156 3.4038 0.0000 
2022 11 13 0 3.4206 0.04924762 3.4186 0.0000 
2022 11 14 0 3.4263 0.04933408 3.4253 0.0000 
2022 11 15 0 3.4932 0.05024952 3.4826 0.0000 
2022 11 16 0 3.6654 0.05264536 3.6377 0.0000 
2022 11 17 0 4.1253 0.05904128 4.0513 0.0000 
2022 11 18 0 4.2490 0.06108119 4.2254 0.0000 
2022 11 19 0 4.2435 0.06110863 4.2432 0.0000 
2022 11 20 0 4.2505 0.06120207 4.2494 0.0000 
2022 11 21 0 4.1973 0.06048237 4.2056 0.0000 
2022 11 22 0 4.1246 0.05945190 4.1365 0.0000 
2022 11 23 0 4.0810 0.05880203 4.0885 0.0000 
2022 11 24 0 4.0450 0.05827709 4.0511 0.0000 
2022 11 25 0 4.0635 0.05849985 4.0609 0.0000 
2022 11 26 0 4.1657 0.05990497 4.1494 0.0000 
2022 11 27 0 4.2979 0.06178476 4.2762 0.0000 
2022 11 28 0 4.4821 0.06439574 4.4519 0.0000 
2022 11 29 0 4.5388 0.06531180 4.5282 0.0000 
2022 11 30 0 4.5137 0.06501667 4.5172 0.0000 
2022 12 1 0 4.4501 0.06413119 4.4603 0.0000 
2022 12 2 0 4.3688 0.06297569 4.3822 0.0000 
2022 12 3 0 4.2736 0.06161593 4.2893 0.0000 
2022 12 4 0 4.1750 0.06019825 4.1914 0.0000 
2022 12 5 0 4.0749 0.05875856 4.0916 0.0000 
2022 12 6 0 3.9787 0.05737015 3.9948 0.0000 
2022 12 7 0 3.8847 0.05601556 3.9004 0.0000 
2022 12 8 0 3.7991 0.05477589 3.8135 0.0000 
2022 12 9 0 3.7233 0.05367664 3.7360 0.0000 
2022 12 10 0 3.6508 0.05262966 3.6629 0.0000 
2022 12 11 0 3.5866 0.05169874 3.5974 0.0000 
2022 12 12 0 3.5257 0.05081847 3.5359 0.0000 
2022 12 13 0 3.4631 0.04991880 3.4735 0.0000 
2022 12 14 0 3.3981 0.04898398 3.4089 0.0000 
2022 12 15 0 3.3297 0.04800187 3.3410 0.0000 
2022 12 16 0 3.2600 0.04699951 3.2716 0.0000 
2022 12 17 0 3.1905 0.04599850 3.2021 0.0000 
2022 12 18 0 3.1259 0.04506420 3.1367 0.0000 
2022 12 19 0 3.0707 0.04426172 3.0799 0.0000 
2022 12 20 0 3.0386 0.04378199 3.0442 0.0000 
2022 12 21 0 3.0845 0.04438090 3.0775 0.0000 
2022 12 22 0 3.1340 0.04509038 3.1258 0.0000 
2022 12 23 0 3.1342 0.04513160 3.1337 0.0000 
2022 12 24 0 3.0956 0.04460741 3.1017 0.0000 
2022 12 25 0 3.0413 0.04383737 3.0502 0.0000 
2022 12 26 0 3.0582 0.04402549 3.0560 0.0000 
2022 12 27 0 3.0446 0.04385319 3.0466 0.0000 
2022 12 28 0 2.9986 0.04321627 3.0060 0.0000 
2022 12 29 0 2.9541 0.04257452 2.9615 0.0000 
2022 12 30 0 2.9044 0.04186317 2.9126 0.0000 
2022 12 31 0 2.8777 0.04146005 2.8823 0.0000 
2023 1 1 0 2.8341 0.04084588 2.8412 0.0000 
2023 1 2 0 2.7821 0.04010323 2.7907 0.0000 
2023 1 3 0 2.7256 0.03929437 2.7350 0.0000 
2023 1 4 0 2.6669 0.03845089 2.6767 0.0000 
2023 1 5 0 2.6330 0.03794237 2.6389 0.0000 
2023 1 6 0 2.5882 0.03730564 2.5956 0.0000 
2023 1 7 0 2.5463 0.03670015 2.5533 0.0000 
