RESERVOIR node 0 SYN_RHO1_R4
reservoir_init_fr= 0.70000  masl=756.498
Filling at HRW [Mm3] = 40.00000
Filling at LRW [Mm3] = 4.00000
Active reservoir capacity [Mm3] = 36.00000
yyyy mm dd hh [m3/s] [Euro/MWh] [fr] [m3/s] [Mm3] [masl] [fr] [Euro]         [m3/s]     [m3/s]    [m3/s]   [m3/s]    [m3/s] 
yyyy mm dd hh Inflow Price Action Up_Inflow Res_Mm3 Res_masl Res_fr lrw_cost tunnelflow hatchflow overflow auto_qmin tot_outflow
2022 10 31 0 3.6848 144.1300 0.0000 0.0000 37.8734 756.4495 0.9409 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
2022 11 1 0 3.6848 72.4900 0.0000 0.0000 38.0190 756.4872 0.9450 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
2022 11 2 0 5.9372 71.1700 0.0000 0.0000 38.3592 756.5752 0.9544 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
2022 11 3 0 11.8087 86.5000 0.0000 0.0000 39.2067 756.7946 0.9780 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
2022 11 4 0 10.8575 72.6700 0.0000 0.0000 39.9719 756.9927 0.9992 0.0000 2.0000 0.0000 0.0000 0.0000 2.0000 
2022 11 5 0 8.9222 47.6500 0.0000 0.0000 40.5454 757.0273 1.0151 0.0000 2.0000 0.0000 0.2850 0.0000 2.2850 
2022 11 6 0 6.5932 35.7500 0.0000 0.0000 40.9015 757.0451 1.0250 0.0000 2.0000 0.0000 0.4711 0.0000 2.4711 
2022 11 7 0 8.3208 43.8300 0.0000 0.0000 41.3851 757.0693 1.0385 0.0000 2.0000 0.0000 0.7238 0.0000 2.7238 
2022 11 8 0 7.1509 51.0900 0.0000 0.0000 41.7511 757.0876 1.0486 0.0000 2.0000 0.0000 0.9151 0.0000 2.9151 
2022 11 9 0 8.3208 42.5700 0.0000 0.0000 42.1980 757.1099 1.0611 0.0000 2.0000 0.0000 1.1486 0.0000 3.1486 
2022 11 10 0 6.4292 27.4000 0.0000 0.0000 42.4692 757.1235 1.0686 0.0000 2.0000 0.0000 1.2903 0.0000 3.2903 
2022 11 11 0 5.1937 2.0000 0.0000 0.0000 42.6265 757.1313 1.0730 0.0000 2.0000 0.0000 1.3726 0.0000 3.3726 
2022 11 12 0 4.2533 2.3700 0.0000 0.0000 42.6993 757.1350 1.0750 0.0000 2.0000 0.0000 1.4106 0.0000 3.4106 
