Date_NodeID	0
20230516	20.13
20230517	15.98
20230518	12.11
20230519	10.42
20230520	10.21
20230521	9.58
20230522	9.17
20230523	11.27
20230524	11.87
20230525	10.99
20230526	11.40
20230527	10.33
20230528	8.19
20230529	5.95
20230530	4.91
20230531	4.22
20230601	3.69
20230602	3.05
20230603	2.55
20230604	2.28
20230605	2.02
20230606	1.74
20230607	1.49
20230608	1.28
20230609	1.09
20230610	0.92
20230611	0.78
20230612	0.68
20230613	0.60
20230614	0.51
20230615	0.46
20230616	0.43
20230617	0.39
20230618	0.37
20230619	0.38
20230620	0.42
20230621	0.63
20230622	1.96
20230623	1.43
20230624	1.00
20230625	0.72
20230626	0.58
20230627	0.54
20230628	0.55
20230629	0.52
20230630	0.52
20230701	0.46
20230702	0.46
20230703	0.46
20230704	0.56
20230705	0.55
20230706	0.64
20230707	0.89
20230708	1.55
20230709	1.66
20230710	1.46
20230711	1.31
20230712	1.54
20230713	1.30
20230714	1.06
20230715	1.23
20230716	2.34
20230717	3.32
20230718	2.84
20230719	2.19
20230720	1.80
20230721	1.52
20230722	1.33
20230723	1.29
20230724	1.14
20230725	0.97
20230726	0.88
20230727	0.79
20230728	0.72
20230729	0.69
20230730	0.85
20230731	1.91
20230801	1.45
20230802	0.96
20230803	0.74
20230804	0.63
20230805	0.60
20230806	0.54
20230807	0.48
20230808	1.03
20230809	1.56
20230810	1.48
20230811	1.79
20230812	1.33
20230813	1.02
20230814	0.90
20230815	1.77
20230816	2.11
20230817	1.73
20230818	1.42
20230819	1.30
20230820	2.17
20230821	1.68
20230822	1.36
20230823	1.16
20230824	0.99
20230825	1.27
20230826	1.93
20230827	2.03
20230828	1.59
20230829	1.30
20230830	1.10
20230831	0.98
