Date_NodeID	0
20230422	5.77
20230423	7.54
20230424	7.69
20230425	6.99
20230426	6.00
20230427	4.92
20230428	4.24
20230429	3.80
20230430	3.54
20230501	3.41
20230502	3.48
20230503	3.63
20230504	3.71
20230505	3.45
20230506	3.18
20230507	3.23
20230508	3.63
20230509	5.05
20230510	8.64
20230511	9.70
20230512	10.54
20230513	11.16
20230514	10.99
20230515	11.67
20230516	12.59
20230517	10.84
20230518	8.79
20230519	7.79
20230520	7.80
20230521	7.55
20230522	7.57
20230523	9.90
20230524	9.54
20230525	8.64
20230526	8.02
20230527	7.06
20230528	5.91
20230529	4.76
20230530	4.04
20230531	3.53
20230601	3.14
20230602	2.71
20230603	2.33
20230604	2.05
20230605	1.82
20230606	1.59
20230607	1.38
20230608	1.20
20230609	1.03
20230610	0.88
20230611	0.76
20230612	0.65
20230613	0.57
20230614	0.49
20230615	0.44
20230616	0.41
20230617	0.38
20230618	0.36
20230619	0.34
20230620	0.35
20230621	0.40
20230622	0.78
20230623	0.61
20230624	0.47
20230625	0.38
20230626	0.36
20230627	0.38
20230628	0.36
20230629	0.35
20230630	0.41
20230701	0.39
20230702	0.43
20230703	0.42
20230704	0.55
20230705	0.54
20230706	0.61
20230707	0.65
20230708	0.78
20230709	0.78
20230710	0.73
20230711	0.85
20230712	1.24
20230713	1.08
20230714	0.92
20230715	1.20
20230716	2.56
20230717	3.76
20230718	3.22
20230719	2.49
20230720	2.05
20230721	1.73
20230722	1.52
20230723	1.48
20230724	1.31
20230725	1.12
20230726	1.01
20230727	0.91
20230728	0.79
20230729	0.70
20230730	0.68
20230731	0.92
20230801	0.74
20230802	0.57
20230803	0.49
20230804	0.45
20230805	0.44
20230806	0.41
20230807	0.39
20230808	0.94
20230809	1.01
20230810	0.89
20230811	0.90
20230812	0.71
20230813	0.59
20230814	0.57
20230815	1.56
20230816	2.00
20230817	1.65
20230818	1.37
20230819	1.29
20230820	2.37
20230821	1.83
20230822	1.48
20230823	1.26
20230824	1.07
20230825	1.41
20230826	2.21
20230827	2.34
20230828	1.82
20230829	1.48
20230830	1.25
20230831	1.12
