CHANNEL node 2 VANAROSEN
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
yyyy mm dd hh Up_Inflow Storage_Mm3 tot_outflow Qmin_Cost
2022 11 23 0 4.4165 0.06386252 4.4727 0.0000 
2022 11 24 0 4.1666 0.06019970 4.2090 0.0000 
2022 11 25 0 4.1533 0.05982215 4.1577 0.0000 
2022 11 26 0 4.4517 0.06387047 4.4048 0.0000 
2022 11 27 0 4.8247 0.06917782 4.7632 0.0000 
2022 11 28 0 5.3440 0.07654004 5.2588 0.0000 
2022 11 29 0 5.3364 0.07684217 5.3329 0.0000 
2022 11 30 0 5.0398 0.07280598 5.0865 0.0000 
2022 12 1 0 4.6493 0.06726091 4.7135 0.0000 
2022 12 2 0 4.2520 0.06154627 4.3181 0.0000 
2022 12 3 0 3.8594 0.05588925 3.9249 0.0000 
2022 12 4 0 3.5070 0.05078298 3.5661 0.0000 
2022 12 5 0 3.1947 0.04625452 3.2471 0.0000 
2022 12 6 0 2.9347 0.04246866 2.9785 0.0000 
2022 12 7 0 2.7127 0.03924126 2.7501 0.0000 
2022 12 8 0 2.5446 0.03677794 2.5731 0.0000 
2022 12 9 0 2.4281 0.03505800 2.4480 0.0000 
2022 12 10 0 2.3316 0.03365280 2.3479 0.0000 
2022 12 11 0 2.2709 0.03274955 2.2813 0.0000 
2022 12 12 0 2.2223 0.03204054 2.2305 0.0000 
2022 12 13 0 2.1666 0.03124393 2.1759 0.0000 
2022 12 14 0 2.1015 0.03031423 2.1123 0.0000 
2022 12 15 0 2.0252 0.02922446 2.0379 0.0000 
2022 12 16 0 2.0000 0.02882096 2.0047 0.0000 
2022 12 17 0 2.0000 0.02880037 2.0002 0.0000 
2022 12 18 0 2.0000 0.02880000 2.0000 0.0000 
2022 12 19 0 2.0000 0.02880000 2.0000 0.0000 
2022 12 20 0 2.0000 0.02880000 2.0000 0.0000 
2022 12 21 0 2.0554 0.02955489 2.0467 0.0000 
2022 12 22 0 2.3690 0.03386659 2.3191 0.0000 
2022 12 23 0 2.4556 0.03528764 2.4391 0.0000 
2022 12 24 0 2.3855 0.03440481 2.3957 0.0000 
2022 12 25 0 2.2636 0.03269234 2.2834 0.0000 
2022 12 26 0 2.4150 0.03465928 2.3923 0.0000 
2022 12 27 0 2.4314 0.03499758 2.4275 0.0000 
2022 12 28 0 2.3241 0.03355045 2.3408 0.0000 
2022 12 29 0 2.2335 0.03223505 2.2487 0.0000 
2022 12 30 0 2.1327 0.03079094 2.1494 0.0000 
2022 12 31 0 2.1253 0.03061154 2.1274 0.0000 
2023 1 1 0 2.0535 0.02962733 2.0649 0.0000 
2023 1 2 0 2.0000 0.02884310 2.0091 0.0000 
2023 1 3 0 2.0000 0.02880079 2.0005 0.0000 
2023 1 4 0 2.0000 0.02880000 2.0000 0.0000 
2023 1 5 0 2.0000 0.02880000 2.0000 0.0000 
2023 1 6 0 2.0000 0.02880000 2.0000 0.0000 
2023 1 7 0 2.0000 0.02880000 2.0000 0.0000 
2023 1 8 0 2.0000 0.02880000 2.0000 0.0000 
2023 1 9 0 2.0339 0.02926174 2.0286 0.0000 
2023 1 10 0 2.2250 0.03189008 2.1946 0.0000 
2023 1 11 0 2.2898 0.03291996 2.2779 0.0000 
2023 1 12 0 2.2812 0.03285546 2.2820 0.0000 
2023 1 13 0 2.2171 0.03197642 2.2273 0.0000 
2023 1 14 0 2.1174 0.03056922 2.1336 0.0000 
2023 1 15 0 2.0193 0.02915666 2.0357 0.0000 
2023 1 16 0 2.0000 0.02881662 2.0039 0.0000 
2023 1 17 0 2.0000 0.02880029 2.0002 0.0000 
